listing_id,date,price_per
5904732,2017-09-02,35
5904732,2017-09-01,35
5904732,2016-09-30,42.5
5904732,2016-09-29,42.5
5904732,2016-09-28,42.5
5904732,2016-09-27,42.5
5904732,2016-09-26,42.5
5904732,2016-09-25,42.5
5904732,2016-09-24,42.5
5904732,2016-09-23,42.5
5904732,2016-09-22,42.5
2538536,2017-09-05,49.6666666666667
2538536,2017-09-04,49.6666666666667
2538536,2017-09-03,49.6666666666667
2538536,2017-09-02,49.6666666666667
2538536,2017-09-01,49.6666666666667
4975581,2017-09-05,33.3333333333333
4975581,2017-09-04,33.3333333333333
4975581,2017-09-03,33.3333333333333
4975581,2017-09-02,30
4975581,2017-09-01,30
4975581,2016-09-18,33.3333333333333
4975581,2016-09-17,33.3333333333333
4975581,2016-09-16,33.3333333333333
4975581,2016-09-15,33.3333333333333
4975581,2016-09-14,33.3333333333333
4975581,2016-09-09,33.3333333333333
4975581,2016-09-08,33.3333333333333
4767023,2017-09-05,41
4767023,2017-09-04,41
4767023,2017-09-03,41
4767023,2017-09-02,44
4767023,2017-09-01,44
6364042,2017-09-05,32.5
6364042,2017-09-04,32.5
6364042,2017-09-03,32.5
6364042,2017-09-02,32.5
6364042,2017-09-01,32.5
6364042,2016-09-28,37.5
6364042,2016-09-27,37.5
6364042,2016-09-26,37.5
1109224,2017-09-05,53.625
1109224,2017-09-04,53.625
1109224,2017-09-03,53.625
1109224,2017-09-02,58.625
1109224,2017-09-01,58.625
1109224,2016-09-19,53.625
1109224,2016-09-14,49.875
1109224,2016-09-13,49.875
1109224,2016-09-12,49.875
1109224,2016-09-11,53.625
1067184,2017-09-04,47.5
1067184,2017-09-03,47.5
1067184,2017-09-02,47.5
1067184,2017-09-01,47.5
1067184,2017-09-05,47.5
1067184,2016-09-30,39.5
1067184,2016-09-29,38
1067184,2016-09-28,36.5
1067184,2016-09-27,36.5
1067184,2016-09-26,36.5
1067184,2016-09-25,37.5
1067184,2016-09-24,40.5
1067184,2016-09-23,39.5
1067184,2016-09-22,38
1067184,2016-09-21,37
1067184,2016-09-20,36.5
1067184,2016-09-19,36.5
1067184,2016-09-18,37.5
1067184,2016-09-11,37.5
1067184,2016-09-10,40.5
1067184,2016-09-06,36.5
777903,2017-09-05,42.5
777903,2017-09-04,42.5
777903,2017-09-03,42.5
777903,2017-09-02,42.5
777903,2017-09-01,42.5
777903,2016-09-30,42.5
777903,2016-09-29,42.5
777903,2016-09-28,42.5
777903,2016-09-27,42.5
777903,2016-09-26,42.5
777903,2016-09-25,42.5
777903,2016-09-24,42.5
777903,2016-09-23,42.5
777903,2016-09-22,42.5
777903,2016-09-21,42.5
777903,2016-09-20,42.5
777903,2016-09-19,42.5
777903,2016-09-18,42.5
777903,2016-09-17,42.5
777903,2016-09-16,42.5
777903,2016-09-15,42.5
777903,2016-09-14,42.5
777903,2016-09-13,42.5
777903,2016-09-12,42.5
777903,2016-09-11,42.5
777903,2016-09-10,42.5
8923817,2017-09-05,82.5
8923817,2017-09-04,82.5
8923817,2017-09-03,82.5
8923817,2017-09-02,85
8923817,2017-09-01,85
14909417,2017-09-05,47.4285714285714
14909417,2017-09-04,47.4285714285714
14909417,2017-09-03,47.5714285714286
14909417,2017-09-02,47.4285714285714
14909417,2017-09-01,47.4285714285714
14909417,2016-09-30,41.1428571428571
14909417,2016-09-29,40.4285714285714
14909417,2016-09-28,39.2857142857143
14909417,2016-09-27,39.1428571428571
14909417,2016-09-26,38.4285714285714
14909417,2016-09-25,37.1428571428571
14909417,2016-09-24,39.5714285714286
14909417,2016-09-23,35.2857142857143
5652147,2017-09-05,42.8571428571429
5652147,2017-09-04,42.8571428571429
5652147,2017-09-03,42.8571428571429
5652147,2017-09-02,42.8571428571429
5652147,2017-09-01,42.8571428571429
5652147,2016-09-30,42.8571428571429
5652147,2016-09-29,42.8571428571429
5652147,2016-09-28,42.8571428571429
5652147,2016-09-27,42.8571428571429
5652147,2016-09-26,42.8571428571429
5652147,2016-09-25,42.8571428571429
5652147,2016-09-24,42.8571428571429
5652147,2016-09-23,42.8571428571429
5652147,2016-09-22,42.8571428571429
5652147,2016-09-21,42.8571428571429
5652147,2016-09-20,42.8571428571429
5652147,2016-09-19,42.8571428571429
5652147,2016-09-18,42.8571428571429
5652147,2016-09-17,42.8571428571429
5652147,2016-09-16,42.8571428571429
5652147,2016-09-15,42.8571428571429
5652147,2016-09-14,42.8571428571429
5652147,2016-09-13,42.8571428571429
5652147,2016-09-12,42.8571428571429
5652147,2016-09-11,42.8571428571429
5652147,2016-09-10,42.8571428571429
5652147,2016-09-09,42.8571428571429
5652147,2016-09-08,42.8571428571429
5652147,2016-09-07,42.8571428571429
5652147,2016-09-06,42.8571428571429
9485607,2017-09-05,32.5
9485607,2017-09-04,32.5
